,raceid,label,start,end
7246,2022021300109,T001LEFT,12340,12565
7254,2022021300109,T001FRV,13565,13695
7256,2022021300109,T001LEFT,13705,13960
7262,2021042300105,T001FRV,7285,7755
7266,2023090900109,T001FRV,6670,6990
7271,2022061100106,T001FRV,6525,6955
7278,2022012200103,T001FRV,7165,7655
7284,2023051700106,T001FRV,6910,7315
7298,2021120500102,T001FRV,7370,8005
7302,2021120500102,T001FRV,8595,9025
7306,2021120500102,T001FRV,8570,8680
7307,2023090200105,T001LEFT,6145,6400
7311,2024020100106,T001FR,7155,7440
7315,2024020100106,T001FR,6150,6650
7370,2022092500104,T001FRV,5560,6100
7387,2021082100108,T001FRV,15765,16280
7393,2021082100108,T001FRV,17205,17650
7400,2021082100108,T001FRV,15765,15900
7401,2023051200102,T001FRV,7010,7515
7432,2021050400101,T001FR,10800,11060
7436,2022010100106,T001FRV,7420,7505
7437,2022010100106,T001FRV,9225,9675
7441,2022010100106,T001FRV,6835,7255
7445,2022022100107,T001FRV,10125,10570
7469,2022022100107,T001FRV,7545,8025
7475,2022022100107,T001FRV,8810,9575
7514,2022010900109,T001FRV,7210,7570
7518,2023012200109,T001FRV,10810,11125
7528,2021090400107,T001FRV,10535,11000
7568,2023053000104,T001FR,6105,6695
7600,2023120300106,T001FRV,5970,5990
7603,2023120300106,T001FRV,6880,7210
7615,2023112000106,T001FRV,6485,6855
7621,2021112500105,T001FRV,8675,9120
7672,2021112500105,T001FRV,9650,9920
7738,2021082500105,T001FR,6700,7125
7742,2021062200104,T001FRV,14090,14430
7746,2022090600103,T001FRV,9230,9555
7750,2022090600103,T001FRV,10000,10410
7754,2022090600103,T001FRV,8340,8755
7761,2022022200108,T001FR,9145,9580
7766,2022022200108,T001FR,10045,10525
7770,2022022200108,T001FR,15615,15995
7775,2023012100103,T001FR,5450,5805
11804,2021042700102,T001FRV,6795,7930
15466,2023032500107,T001FRV,9970,10395
15475,2023032500107,T001FRV,7135,7475
15476,2023032500107,T001FRV,8065,8115
15480,2023032500107,T001FRV,5280,5705
15485,2024022300108,T001FRV,6270,6525
17134,2023081900104,T001FR,5865,6120
17143,2023081900104,T001FR,6885,7190
22773,2023041800107,T001FLV,7050,7515
22776,2023041800107,T001FRV,5880,6340
22778,2023041800107,T001FRV,6895,6925
26176,2021091900108,T001DRONE,17550,18055
30996,2022021300105,T001DRONE,8410,9115
31010,2022122300103,T001BACK,9685,10100
31012,2024012800111,T001DRONE,6795,7155
31013,2024012800111,T001FRV,7180,7280
31036,2023091700108,T001DRONE,6490,6690
31179,2023012300105,T001FLV,5390,5820
31196,2023021100106,T001FLV,6010,6480
31234,2023121600107,T001BACK,6250,6540
31248,2021101200102,T001FR,31325,31495
31250,2024012700103,T001FRV,6685,7320
31256,2023012300103,T001FRV,6470,7105
31259,2024021600102,T001FR,5870,6405
31266,2024021600102,T001FR,6790,6870
31267,2024021600102,T001FR,7610,7805
31278,2023060900105,T001FRV,9430,9640
31320,2021043000101,T001FRV,16605,17020
31331,2022112600108,T001BACK,11740,11920
31332,2022112600108,T001FR,11925,12210
31333,2022112600108,T001FR,12290,12300
31344,2023091700108,T001FRV,6700,6790
31355,2024021100107,T001DRONE,8075,8490
31373,2021062500106,T001FRV,7440,7550
31375,2021062500106,T001LEFT,7560,7735
31378,2021062500106,T001FRV,7755,8015
31384,2023112500105,T001FRV,9635,9980
31402,2021121100102,T001FR,7700,8195
31418,2023112500105,T001FRV,10805,11550
31420,2023112500105,T001FRV,11805,11895
31424,2022121400103,T001FR,5460,5995
31433,2023012800103,T001FRV,8310,8395
31437,2023012800103,T001FRV,7050,7290
31439,2023012800103,T001FRV,7465,7695
31453,2023111900105,T001DRONE,6955,7770
31454,2023012800103,T001FRV,9935,10075
31456,2023012800103,T001FRV,10315,10495
31461,2024021100105,T001DRONE,7195,7310
31462,2024021100105,T001DRONE,8015,8195
31463,2024021100105,T001FRV,8210,8275
31476,2022051800102,T001FRV,7140,7310
31478,2023012800103,T001FRV,9050,9205
31499,2023012800103,T001DRONE,11260,11440
31654,2022032600107,T001FRV,17595,17610
31660,2022112400101,T001FRV,8030,8865
31667,2022012400108,T001FR,7875,8175
31700,2023051200106,T001FRV,6175,6655
31701,2023051200106,T001FRV,7060,7280
31729,2024010200101,T001FRV,12155,12865
31745,2022010200106,T001DRONE,16070,16150
31767,2023051200101,T001FRV,9485,9920
31768,2023051200101,T001FRV,10415,10610
31782,2022091300108,T001FRV,11190,11660
31787,2021051800101,T001FRV,16500,17290
31831,2022120400103,T001FRV,13170,13870
31858,2023121200106,T001FR,8155,8165
31874,2023010800101,T001FRV,10555,10665
31876,2023010800101,T001FRV,10675,10920
31889,2022090600107,T001FR,30465,30975
31891,2022090600107,T001FR,31470,31655
31892,2022090600107,T001FR,32000,32120
31900,2023121500104,T001FR,6015,6400
31910,2024012700105,T001FRV,6400,6990
31920,2021062200101,T001FRV,14490,15260
31924,2021062200101,T001FRV,16885,17180
31925,2023060900105,T001FRV,12670,13280
31926,2021062200101,T001FRV,17485,17865
31927,2023060900105,T001FRV,14460,15150
31931,2021062200101,T001FRV,17600,18120
31937,2021062200101,T001FRV,18795,18930
31945,2023011700106,T001FRV,10440,10595
31946,2022111000107,T001FRV,13400,13825
31952,2023011700106,T001FRV,11160,11240
31956,2021121500101,T001FLV,8765,9285
31959,2022111200106,T001FRV,11195,11885
31963,2021091900108,T001FRV,13100,13185
31964,2021091900108,T001DRONE,13205,13230
31965,2021091900108,T001FRV,13245,13615
31966,2021091900108,T001DRONE,13630,13980
31967,2021091900108,T001DRONE,14605,14730
31974,2022040900101,T001FRV,13900,14615
31977,2021112600101,T001FRV,11955,12660
31981,2023030200101,T001FRV,6155,7025
31994,2022040800101,T001FRV,6755,6870
31995,2022013000108,T001FRV,16225,16555
32001,2022013000108,T001FRV,17100,17850
32007,2023021900104,T001FRV,5320,5720
32012,2023021900104,T001FRV,6155,6240
32021,2023021600104,T001FRV,5325,5845
32026,2023021600104,T001FRV,6235,6305
32027,2023030400107,T001FRV,7620,8240
32033,2024012100108,T001FRV,8325,8735
32045,2024012100108,T001FRV,7090,7480
32057,2023092200104,T001FR,8010,8340
32059,2023092200104,T001FR,8955,8970
32072,2023011300103,T001FR,4525,5015
32078,2023011300103,T001FR,8560,9100
32084,2022022100106,T001FR,8745,8845
32104,2023110900105,T001FRV,6460,6485
32106,2023060900103,T001FRV,6420,6900
32109,2023110900105,T001FRV,6695,7090
32111,2023110900105,T001FRV,7530,7760
32113,2022112500102,T001FRV,6990,7405
32117,2022112500102,T001FRV,5705,6270
32126,2022112500102,T001FRV,5595,5950
32130,2022032600102,T001FRV,7335,7935
32134,2022032600102,T001FRV,8675,8760
32135,2021112900101,T001FRV,7375,7570
32136,2021112900101,T001FRV,8325,8610
32137,2021112900101,T001FRV,7995,8075
32138,2021112900101,T001FRV,8840,9085
32151,2023121000108,T001FRV,5960,6690
32152,2023121000108,T001FRV,6700,6900
32184,2021112900101,T001FRV,7365,7560
32188,2022053100104,T001FR,16035,16705
32189,2022053100104,T001FR,16720,16735
32190,2022053100104,T001LEFT,15485,15650
32209,2022120400103,T001FRV,13725,13875
32212,2023010900106,T001FRV,10020,10415
32252,2022110300107,T001FRV,8655,9275
32259,2023011900106,T001FR,13100,13395
32261,2023011900106,T001FR,13935,14050
32264,2023011900106,T001FR,9395,9775
32272,2023011900106,T001FR,13100,13180
32276,2022012400101,T001FRV,7175,7970
32282,2022091000101,T001FRV,10195,10665
32287,2021091400104,T001FR,7135,7220
32288,2021091400104,T001FR,7970,8160
32289,2021091400104,T001FR,8245,8365
32290,2021091400104,T001FR,8380,8640
32298,2021041700106,T001BACK,21305,21625
32315,2022012200104,T001FRV,7670,7810
32321,2023120500101,T001FRV,11690,11760
32328,2021091700105,T001FRV,9545,9835
32332,2021111100102,T001FRV,25270,25465
32337,2021110800102,T001FR,7550,8330
32345,2021113000103,T001FRV,17935,18070
32349,2023121200106,T001FR,15970,16475
32352,2021113000103,T001FRV,18540,19275
32354,2023121200106,T001FRV,16610,16630
32361,2024020400104,T001FR,7870,8540
32365,2024020400104,T001FR,6500,6785
32366,2022011600108,T001DRONE,8055,8335
32379,2022030300103,T001FR,6755,7010
32447,2021113000103,T001FRV,13865,14195
32457,2023021900101,T001FRV,16580,16700
32460,2021112200101,T001FRV,8630,8680
32465,2024010200101,T001FRV,9635,10205
32467,2024010200101,T001FRV,10440,10725
32470,2024010200101,T001FRV,10980,11340
32474,2022092300107,T001FRV,5880,6430
32480,2023053000104,T001FRV,6840,7695
32496,2023050200106,T001FRV,5760,6510
32506,2022113000103,T001FRV,9225,9780
32511,2022113000103,T001FRV,8370,8845
32517,2024021300107,T001FRV,6560,6970
32530,2022123000108,T001FRV,6630,7220
32539,2022120500103,T001FRV,8665,9300
32546,2022120500103,T001FRV,11325,11610
32550,2022051300104,T001FRV,8835,8910
32552,2022051300104,T001FRV,9030,9640
32554,2022120500103,T001FRV,13265,13910
32563,2022011100105,T001BACK,9735,9910
32565,2022011100105,T001FR,9915,10190
32573,2022011100105,T001FR,8520,9035
32579,2022011100105,T001BACK,9745,9900
32598,2021061800106,T001BACK,6525,6985
32602,2021061800106,T001FR,7000,7005
32607,2022100700104,T001FRV,7010,7750
32689,2022010300107,T001FRV,12450,12575
32691,2024020600108,T001FRV,6725,7320
32758,2022041500101,T001FRV,7475,8235
32762,2022041500101,T001FRV,6405,6910
32767,2022041500101,T001FRV,7580,7770
32819,2022021000101,T001FRV,6965,7375
32823,2023121500103,T001FR,6150,6545
32834,2022120700105,T001FRV,8675,9235
32840,2022120700105,T001FRV,9770,9810
32863,2023091200101,T001FRV,6705,7045
32896,2022112000108,T001FR,9790,9975
32899,2022112000108,T001DRONE,9980,10305
32902,2022112000108,T001DRONE,10890,10990
32905,2022112000108,T001DRONE,11675,12135
32909,2024021400101,T001FRV,6635,7415
32916,2022101100104,T001FRV,5180,5815
32924,2021082500101,T001FRV,6510,6540
32932,2021082500101,T001FL,6545,6925
32934,2021082500101,T001FRV,6930,7295
32939,2021061800104,T001FRV,6770,7310
32945,2021111600105,T001FRV,10150,10605
32950,2021111600105,T001FRV,11285,11345
32955,2021111600105,T001FRV,8975,9330
32967,2023120500105,T001FRV,6780,7500
32972,2022112800107,T001FRV,11855,12460
32977,2023013000102,T001FL,5275,5580
32979,2023013000102,T001LEFT,5590,5680
32981,2023013000102,T001FRV,5685,5960
32987,2022011100101,T001FRV,6540,7445
32991,2022041200103,T001FRV,9215,9555
32993,2022041200103,T001FRV,6725,7040
32997,2022041200103,T001FRV,7480,7625
32998,2022041200103,T001FRV,8295,8780
33000,2022041200103,T001FRV,9220,9365
33001,2022041200103,T001FRV,10900,11450
33005,2022083100106,T001FRV,8460,8755
33008,2022083100106,T001FRV,9270,9400
33009,2023112300106,T001FRV,11705,12390
33014,2023112300106,T001FRV,7225,7675
33018,2023112300106,T001FRV,10290,11040
33022,2023112300106,T001FRV,9395,9620
33023,2023112300106,T001FRV,9770,10115
33024,2023112300106,T001FRV,10255,10525
33025,2022102800104,T001FLV,5405,5600
33026,2022102800104,T001FRV,5605,6030
33034,2023100600103,T001FRV,5780,6580
33041,2023011800103,T001FRV,12425,12785
33048,2023011800103,T001FRV,11420,11590
33049,2023011800103,T001FRV,11705,11930
33055,2023011800103,T001FRV,10580,10965
33067,2023011800103,T001FRV,10580,10630
33069,2022021700101,T001FRV,10070,10240
33073,2022021700101,T001FRV,8265,8640
33080,2022021700101,T001FRV,10620,11060
33084,2022021700101,T001FRV,6845,7020
33085,2022021700101,T001FRV,7220,7335
33091,2022010300103,T001FRV,10400,11000
33097,2023062700104,T001FRV,8035,8215
33098,2023062700104,T001FRV,8295,8495
33102,2021112700107,T001FRV,9925,10575
33106,2021112700107,T001FRV,8070,8415
33110,2024010200102,T001FRV,6970,7415
33120,2023011400104,T001FRV,5935,6505
33131,2021083000103,T001BACK,7085,7235
33132,2021083000103,T001FRV,7245,7435
33263,2022120600102,T001BACK,10940,11060
33264,2022120600102,T001FR,11075,11425
33265,2022120600102,T001FR,11740,11875
33294,2024012000109,T001FR,6085,6435
33296,2024012000109,T001BACK,6445,6750
33297,2022022200108,T001FR,10910,10995
33298,2021092400106,T001FRV,11080,11650
33313,2021112200106,T001FRV,7670,8395
33315,2021112200106,T001FL,8740,9020
33333,2022120300103,T001FRV,5790,6505
33342,2022120300103,T001FRV,6710,7035
33377,2023062500104,T001FRV,8330,8470
33378,2023062500104,T001FRV,8485,8650
33384,2021091400104,T001FRV,12770,12950
33386,2021091400104,T001FRV,13110,13280
33388,2023030400107,T001FRV,5895,6360
33395,2022121200106,T001FRV,17050,17230
33396,2022121200106,T001FRV,16365,16795
33398,2021100100103,T001FR,6910,7310
33399,2021100100103,T001BACK,6805,6900
33400,2021100100103,T001LEFT,7475,7735
33403,2022021700106,T001FRV,12175,12645
33407,2022050700101,T001FRV,7890,8095
33417,2023050600105,T001FRV,7790,8050
33422,2023111400107,T001FR,15625,15705
33423,2023111400107,T001LEFT,15720,15875
33427,2023090200104,T001FRV,6805,7360
33430,2023090200104,T001FRV,8075,8090
33433,2021112900101,T001FRV,10730,10830
33438,2022120600107,T001FRV,10095,10580
33441,2022120600107,T001FRV,10865,10985
33443,2021082500105,T001FRV,6380,6665
33445,2021051100105,T001FRV,22400,22525
33448,2023092200102,T001FRV,6400,7120
33454,2023021300101,T001FRV,6620,6790
33527,2022012900104,T001FRV,6965,7135
33528,2022012900104,T001FR,7150,7475
33530,2023022400101,T001FRV,7810,8540
33531,2023022400101,T001FRV,5305,6165
33534,2024021900103,T001FRV,10345,10455
33536,2024021300108,T001FL,6485,6760
33537,2024021300108,T001FRV,6765,7235
33539,2023052300101,T001FRV,6840,7290
33541,2023010300101,T001FRV,7895,8135
33545,2023060900105,T001FRV,10280,11025
33547,2023060900105,T001FRV,12165,12905
33549,2021111600104,T001FR,10155,10795
33550,2024011300104,T001FRV,15190,15285
33551,2024011300104,T001FRV,15530,15910
33552,2024011300104,T001FRV,16340,16505
33553,2024010800108,T001FRV,5910,6600
33555,2022121000103,T001FRV,5815,6030
33556,2022121000103,T001FRV,6120,6505
33557,2022121000103,T001FRV,6620,6860
33559,2022121000103,T001FRV,7465,7590
33560,2022121000103,T001FRV,7055,7260
33566,2023120500101,T001FRV,12735,13405
33567,2023120500101,T001FRV,13995,14295
33568,2023120500101,T001FRV,14475,14640
33573,2022112600106,T001FL,5610,5710
33574,2022091300108,T001FRV,12010,12680
33576,2024010700102,T001FR,7760,7885
33579,2024010700102,T001FRV,8640,9165
33581,2022090300109,T001FRV,10360,10465
33583,2024011200107,T001FR,7280,7425
33585,2024011200107,T001FRV,7445,7745
33587,2024011200107,T001BACK,8045,8315
33588,2024011200107,T001FR,8325,8375
33591,2023050600106,T001FRV,8140,8800
33592,2022030300101,T001FRV,6930,7500
33593,2022092700104,T001FRV,21490,21545
33594,2023052300101,T001FRV,8875,9600
33595,2021120100102,T001FRV,22970,23490
33598,2022012400108,T001FR,6670,6780
33600,2022012400108,T001FR,7710,7875
33601,2022012400108,T001FR,6795,7275
33605,2023012300106,T001FR,10995,11515
33606,2023012300106,T001FR,11735,12070
33608,2022120800102,T001FRV,8005,8525
33610,2023111700101,T001FRV,9135,9875
33612,2022121700101,T001BACK,14610,14660
33618,2023110700108,T001FRV,5955,6020
33619,2023110700108,T001FRV,6120,6630
33621,2022111500105,T001BACK,5360,5560
33622,2022111500105,T001FR,5575,5785
33624,2024011700105,T001FRV,9920,10460
33630,2023061000105,T001FRV,7625,8405
33633,2023082800105,T001FL,6675,6905
33636,2024011300104,T001FRV,12735,13205
33637,2024011300104,T001FRV,13415,13730
33638,2024011700105,T001FRV,10935,11530
33639,2024011700105,T001FRV,12080,12265
33644,2023111300107,T001FRV,6080,6350
33645,2022020700101,T001FRV,6695,7680
33650,2023081900104,T001FL,6725,6870
33654,2023121900104,T001FRV,6965,7095
33692,2021092300101,T001FRV,10250,11185
33693,2021070200107,T001FR,8955,9090
33695,2021070200107,T001FRV,9105,9535
33716,2024011200102,T001FR,5785,5855
33736,2021061800106,T001FR,7315,7485
33739,2021061800106,T001FR,7695,8030
33747,2023051900107,T001FRV,7440,8065
33751,2021042700102,T001FRV,6130,6265
33752,2021042700102,T001FRV,6495,7065
33754,2021060400101,T001FRV,7680,7695
33756,2021060400101,T001FRV,7970,8485
33757,2023022300102,T001FRV,7310,7970
33763,2022010300107,T001FRV,10555,10930
33764,2022010300107,T001FRV,11485,11700
33769,2021092300101,T001FRV,10240,10435
33772,2021092300101,T001FRV,8970,9090
33779,2024012000109,T001BACK,6875,7015
33780,2021092300101,T001FRV,7165,7495
33786,2021092300101,T001FRV,8255,8490
33803,2023030200101,T001FRV,0,9020
33804,2023030200101,T001FRV,8475,9015
33814,2022051300101,T001FRV,6225,7080
33816,2023050600105,T001LEFT,6600,6990
33817,2023050600105,T001FR,6995,7090
33821,2021121100101,T001FRV,11440,11970
33825,2021121100101,T001FRV,11440,11590
33827,2024010300108,T001FR,8855,9275
33831,2024010300108,T001FRV,6030,6800
33832,2022041600106,T001FRV,16540,17275
33833,2024010300108,T001FRV,7575,8675
33837,2021120100104,T001FR,23205,23660
33838,2024022300108,T001FRV,8180,8920
33840,2021120100104,T001FR,23665,23785
33845,2021120100104,T001DRONE,22115,22280
33846,2022020600103,T001FRV,17450,17515
33847,2022020600103,T001FR,17520,17610
33848,2022120400109,T001FR,8435,8550
33849,2022120400109,T001FRV,8565,8675
33850,2022120400109,T001FRV,8875,9060
33852,2021042000108,T001FR,15370,15695
33857,2023121400103,T001FRV,8440,8650
33858,2023121400103,T001FRV,8770,9055
33862,2023121400103,T001FRV,6425,6535
33863,2023052300101,T001FRV,7795,8330
33865,2023121400103,T001FRV,6675,7095
33866,2023052300101,T001FRV,8630,9120
33871,2023121400103,T001FRV,5655,6065
33872,2024012800111,T001FRV,6355,6395
33873,2024012800111,T001DRONE,6575,6780
33874,2022123000108,T001FRV,7540,8125
33875,2023011900108,T001FRV,20270,20780
33876,2024022300108,T001FRV,7285,7730
33877,2022112200102,T001FRV,5690,5835
33882,2022112200102,T001FRV,6620,6750
33886,2024022300108,T001FRV,8115,8390
33887,2022093000102,T001FRV,6445,7120
33888,2023010300107,T001FRV,8915,9500
33890,2021101200108,T001FR,17955,18485
33893,2021101200108,T001FRV,20470,20960
33894,2021101200108,T001FR,21110,21140
33896,2023010300107,T001LEFT,7050,7355
33898,2022111800106,T001FRV,8555,9105
33899,2023010300107,T001FRV,7975,8165
33900,2022120900103,T001FRV,5495,5980
33901,2023062500106,T001FRV,9045,9130
33902,2023062500106,T001FR,9140,9460
33904,2023010200104,T001FRV,6910,7335
33905,2023010200104,T001FRV,7695,7885
33911,2021121000103,T001FRV,7430,8200
33912,2022120600107,T001FRV,9290,9575
33913,2021121000103,T001FRV,9080,9775
33917,2021121000103,T001FRV,7925,8670
33919,2021121000103,T001FRV,7925,9290
33920,2022041900101,T001FRV,6480,7085
33921,2022041900101,T001FRV,7610,8280
33924,2022041900101,T001FRV,7590,7905
33931,2024012700106,T001FRV,8200,8595
33935,2024012700106,T001FRV,6125,6650
33939,2023010400108,T001FRV,5480,6155
33940,2024012700106,T001FRV,7045,7290
33943,2023010400108,T001FRV,6550,6810
33945,2021042300104,T001FRV,6940,7845
33949,2022051700101,T001FRV,7005,7680
33954,2023122000101,T001FRV,6945,7525
33957,2022102900102,T001BACK,11775,11820
33959,2022102900102,T001FR,11825,12145
33962,2022102900102,T001FR,12755,13095
33969,2022010400103,T001FRV,12275,12315
33970,2022102900102,T001FR,14920,15210
33971,2022102900102,T001FR,15300,15410
33973,2022010400103,T001FRV,12435,13040
33975,2022010400103,T001FRV,14560,15185
33976,2022030500106,T001FRV,13285,13350
33978,2022010400103,T001FRV,15290,15330
33979,2022030500106,T001FRV,13565,13955
33988,2022030500106,T001FRV,12360,12560
33990,2023051700106,T001FRV,7730,8585
33995,2021101200105,T001FRV,13030,13765
33997,2021101200105,T001FRV,15550,16385
33998,2021101200105,T001FL,17165,17310
34003,2022121300101,T001BACK,12830,13085
34004,2023020200101,T001FRV,5925,6585
34005,2022121300101,T001FR,13095,13310
34010,2022121300101,T001BACK,12700,13015
34011,2022052700104,T001FRV,8875,9205
34013,2023021400103,T001FRV,6670,7375
34014,2021050400106,T001FRV,16500,16800
34015,2021050400106,T001FRV,17060,17350
34018,2021050400106,T001LEFT,15690,15770
34019,2021061500101,T001FRV,8425,8860
34023,2021050400106,T001LEFT,15775,16435
34024,2023012600101,T001FRV,7760,8295
34026,2021050400106,T001FRV,16440,16765
34029,2023012600101,T001FRV,6015,6300
34032,2023012600101,T001FRV,6770,6900
34033,2021050700107,T001BACK,21725,22000
34036,2022010800101,T001FR,11995,12510
34038,2023111300102,T001FRV,9085,9685
34042,2023111300102,T001FRV,6305,6375
34043,2023111300102,T001FRV,6565,7125
34047,2022010800101,T001FRV,12245,14050
34049,2023111300102,T001FRV,7480,7870
34056,2023111300102,T001FRV,9185,9320
34057,2023012600107,T001FR,7685,8240
34065,2022010800101,T001FRV,13795,14605
34071,2023110900108,T001LEFT,7350,7625
